,Unnamed: 0,source_id,designation,gaia_ref_epoch,ra_gaia,ra_error,dec_gaia,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,ecl_lon,ecl_lat,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,r_est,r_lo,r_hi,r_length_prior,r_result_flag,r_modality_flag,kepid,tm_designation,ra_kepler,dec_kepler,kepmag,teff,teff_err1,teff_err2,teff_prov,logg,logg_err1,logg_err2,logg_prov,feh,feh_err1,feh_err2,feh_prov,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,prov_sec,nconfp,nkoi,ntce,jmag,hmag,kmag,planet?,kepler_gaia_ang_dist,id,KIC,RAJ2000,DEJ2000,gmag,rmag,Per,e_Per,o_Per,Mm,Simbad,ra_kepler.1,dec_kepler.1,period,bprp,age_gyr
46,46,2128134824634071424,Gaia DR2 2128134824634071424,2015.5,294.4106996407721,0.01111643780227722,46.48681783844518,0.015110187603298991,0.8756754535764149,0.014024329537414915,62.43974,-3.4234291361826266,0.02409088041709155,-8.954420288075786,0.02787706660504679,0.011643144,-0.020130178000000002,-0.092947885,-0.0047467714000000005,0.23702385,-0.059302613,-0.32655975,-0.20940733,-0.065743946,0.049066517999999996,218.6569,0.0,0.0,True,False,89175.86992705699,23.236957248832105,13.312747,53772.58549449933,99.16104849404057,13.524985999999998,52760.95497864996,42.0919682678469,12.956139,0.56884766,0.21223927,0.35660840000000005,0.0,,NOT_AVAILABLE,79.32894200483193,12.004125072748332,314.77807415811844,66.17276625172006,7127.0,6846.0,7445.3335,0.7145,0.4014,0.946,0.32299999999999995,0.165,0.4691,1.3955282,1.2787446000000002,1.5124407,4.52688,4.3045290000000005,4.7492304,1105.64316739921,1088.63150256828,1123.18503391036,1142.71890525628,1,1,9716563,2MASS J19373857+4629125,294.41071,46.486855,13.634,6982,216,-288,PHO54,4.107,0.23399999999999999,-0.156,PHO54,-0.5,0.25,-0.3,PHO54,1.599,0.44299999999999995,-0.44299999999999995,1.193,0.18899999999999997,-0.154,DSEP,0,0,1,12.568,12.4,12.37,none,0.1362234671626657,3990.0,9716563,19 37 38.57,+46 29 12.7,13.92,13.57,1.29,0.21,4,SM ,Simbad,294.41070833333333,46.486861111111104,1.29,0.5688469999999981,1.1
47,47,2128134549756166272,Gaia DR2 2128134549756166272,2015.5,294.44154919140067,0.02048548432941812,46.45844912791333,0.02688218868395562,0.8612970489089616,0.025040606898908968,34.396015000000006,-3.538170945815947,0.04580552764746408,-8.928981418416297,0.05051561411218712,0.036250982,0.05566195400000001,0.03600181,-0.005878559300000001,0.18051885,-0.05059679,-0.30721748,-0.17812936,-0.043346605999999996,0.078729466,147.9981,0.0,0.0,False,False,15820.809773790283,7.303285953501558,15.190294,8307.938436108576,26.75058620864532,15.552655,10909.185876638969,20.47490270735906,14.667439000000002,0.88521576,0.36236095,0.5228548,0.0,,NOT_AVAILABLE,79.3129373801505,11.972327521286607,314.79752917090804,66.13820723028086,6141.3574,5727.0,6688.0664,0.1303,0.0295,0.2381,0.0617,0.0209,0.1306,0.80443424,0.6782943,0.9250494,0.82934135,0.7680269000000001,0.8906558000000001,1124.12876430845,1093.11217002667,1156.92251654095,1147.53656316812,1,1,9716650,2MASS J19374597+4627303,294.44156,46.458420000000004,15.198,6274,174,-218,PHO1,4.434,0.054000000000000006,-0.21600000000000003,KIC0,-0.1,0.25,-0.3,KIC0,1.062,0.34299999999999997,-0.114,1.115,0.158,-0.14400000000000002,DSEP,0,0,0,14.075999999999999,13.744000000000002,13.722999999999999,none,0.10823229737996172,4002.0,9716650,19 37 45.97,+46 27 30.3,15.63,15.16,11.08,0.57,4,SM ,Simbad,294.44154166666664,46.45841666666667,11.08,0.885215999999998,1.1
48,48,2128133450244545024,Gaia DR2 2128133450244545024,2015.5,294.49960743398634,0.029564586670538483,46.41239136001924,0.04076278340952592,0.967647684077406,0.03742004982516413,25.859070000000003,-3.3755289899474774,0.06496463330645576,-8.864930659896684,0.07668711533435912,0.037125982,0.005112012,-0.03594603,-0.048430122,0.16368377,-0.09505838,-0.22784342,-0.21186778,-0.0709654,0.10115271,747.73334,0.3256865209268912,24.888754222850874,False,False,56886.46125172771,11.505991146011722,13.800842999999999,32893.023579508765,39.34791564512902,14.058629000000002,35591.211384646784,35.20121206293365,13.383563,0.6750659999999999,0.25778579999999995,0.4172802,0.0,,NOT_AVAILABLE,79.28955085702745,11.915769747876789,314.84151170521494,66.07985494061413,6434.5405,6311.0,6623.5,0.132,0.047,0.3161,0.07200000000000001,0.0209,0.1458,1.2338458,1.1644502,1.2826247,2.3511843999999997,2.1411164,2.5612524,1004.9681661892199,968.252180516556,1044.52230049985,1156.2073076732902,1,1,9716817,2MASS J19375990+4624446,294.4996,46.41243,14.2,6547,159,-250,PHO54,4.155,0.19,-0.171,PHO54,-0.14,0.25,-0.3,PHO54,1.56,0.46299999999999997,-0.37799999999999995,1.273,0.18100000000000002,-0.221,DSEP,0,0,0,12.907,12.679,12.628,none,0.14032236685349925,4038.0,9716817,19 37 59.91,+46 24 44.7,14.55,14.14,1.36,0.01,4,SM ,Simbad,294.49962499999987,46.41241666666666,1.36,0.675066000000001,1.1
49,49,2128133518964049920,Gaia DR2 2128133518964049920,2015.5,294.55192414613595,0.021772769050586286,46.42458762016662,0.029456649172853736,0.9054649748171614,0.028057454866918186,32.271815999999994,-3.429973967390061,0.04792840698914853,-8.796865504114004,0.05660828556326851,0.031978168,0.030636145,-0.029269102999999998,0.023212522000000003,0.085063666,-0.008816201999999999,-0.21457173,-0.29485320000000004,-0.12313054,0.13384807,132.65457,0.0,0.0,False,False,14834.169936140212,8.339271574228814,15.260207000000001,7705.747428190954,15.144969747524812,15.634351,10310.979128495686,15.01533677291369,14.728670000000001,0.90568066,0.37414359999999997,0.53153706,0.0,,NOT_AVAILABLE,79.31740526761247,11.889186496298402,314.9349961955171,66.0763077949765,5474.0,5420.0,5521.793000000001,0.07,0.0067,0.1361,0.0335,0.0109,0.0671,0.9516620000000001,0.9352594000000001,0.97071946,0.73262095,0.6766108000000001,0.7886310999999999,1071.17196713079,1039.67209258113,1104.60274343799,1160.3512703239699,1,1,9716955,2MASS J19381246+4625287,294.55191,46.424603000000005,15.65,5850,175,-193,PHO54,3.9930000000000003,0.405,-0.135,PHO54,0.02,0.25,-0.3,PHO54,1.758,0.396,-0.736,1.1079999999999999,0.14400000000000002,-0.191,DSEP,0,0,0,14.15,13.83,13.719000000000001,none,0.06555780060631741,4065.0,9716955,19 38 12.46,+46 25 28.6,16.13,15.6,10.64,0.58,4,CSM,Simbad,294.5519166666666,46.424611111111105,10.64,0.9056809999999995,1.1
50,50,2128135649267419904,Gaia DR2 2128135649267419904,2015.5,294.706647724562,0.03488194053722417,46.40359628761102,0.03672746276028175,0.8987588417579897,0.03870383187767322,23.221443,-3.43343628138425,0.07508569007650195,-8.81348723229263,0.07436056249592142,0.030491041,-0.025332722999999998,-0.14154941,-0.07210681599999999,0.09646178,-0.0975581,-0.26322004,-0.18682735,-0.07013435,0.08647071,268.84612999999996,0.0,1.2463744089175028e-15,False,False,5075.424065920339,3.194751866924604,16.424685,2296.66809923563,10.913555176805232,16.948643,3992.3753539687923,11.076170039395224,15.7588415,1.1898011999999998,0.5239582,0.6658430000000001,0.0,,NOT_AVAILABLE,79.34796417137575,11.784662937528072,315.15372057904545,66.0135928420502,4944.0,4853.0,5102.75,0.01,0.004,0.28800000000000003,0.006,0.0024,0.1481,0.7179529,0.6739758000000001,0.7451305,0.27746007,0.25003695,0.30488318,1079.90435267794,1036.23053419627,1127.34579442799,1176.82143324746,1,1,9717373,2MASS J19384960+4624130,294.70667000000003,46.403628999999995,16.409000000000002,5309,185,-185,KIC0,4.588,0.035,-0.11199999999999999,KIC0,-0.08,0.3,-0.3,KIC0,0.7809999999999999,0.133,-0.061,0.8690000000000001,0.07,-0.10400000000000001,DSEP,0,0,0,14.974,14.437000000000001,14.546,none,0.1301013902984304,4142.0,9717373,19 38 49.60,+46 24 13.1,17.14,16.37,11.03,0.71,3,CSM,Simbad,294.70666666666665,46.40363888888889,11.03,1.1898014999999997,1.1
51,51,2128136370822408576,Gaia DR2 2128136370822408576,2015.5,294.71026857058126,0.02767916218978385,46.453224752100745,0.03243701616100561,0.7556200090994217,0.033037138451583355,22.871836,-0.16676241721731688,0.0596135163701516,-0.035610204361370836,0.06413848126903234,-0.057848763,-0.056872215,-0.04847083,-0.103962354,0.22708939999999997,-0.16218226,-0.19513622,-0.20740534,-0.16128018,-0.017639989,197.9826,0.0,1.2972676148241315e-15,False,False,7677.771328545186,4.948029898292132,15.975278,3753.693002085987,11.690747546247225,16.415241,5621.7345160469895,12.305602572462297,15.387244,1.0279969999999998,0.43996334,0.5880337,0.0,,NOT_AVAILABLE,79.39424012865173,11.805089031009107,315.20934617063944,66.05785069089309,5111.2124,5013.0,5220.7354,0.151,0.0437,0.4091,0.0897,0.0197,0.2001,0.9657566999999999,0.92566156,1.0039687,0.5734899999999999,0.5140047999999999,0.6329752,1276.57030760351,1224.50897719273,1333.1623150769599,1173.59924957059,1,1,9717386,2MASS J19385046+4627115,294.71027000000004,46.45322,15.982000000000001,5778,156,-208,PHO1,4.531000000000001,0.036000000000000004,-0.192,KIC0,0.07,0.25,-0.3,KIC0,0.9109999999999999,0.258,-0.086,1.028,0.102,-0.136,DSEP,0,0,0,14.710999999999999,14.338,14.311,none,0.017471048460712086,4144.0,9717386,19 38 50.46,+46 27 11.6,16.56,15.94,16.4,1.47,3,CSM,Simbad,294.71025,46.45322222222222,16.4,1.027997000000001,1.1
52,52,2080095615429775360,Gaia DR2 2080095615429775360,2015.5,294.96059211272564,0.019931401650355424,46.44972882460085,0.023618153776330808,0.8600910164447843,0.02361972415497576,36.4141,-3.5027487708058915,0.04543252582638689,-8.753418114947777,0.053074823659092614,0.047602594000000005,-0.03601121,-0.13727663,-0.047675505,0.14661303,-0.058333762000000004,-0.19245577,-0.028906979,0.11416956,0.18788666,261.39038,0.0,0.0,False,False,13976.662487628571,9.514537283807725,15.324857000000002,7201.5905521828245,27.149414479453085,15.707817000000002,9782.1566199205,17.042388373680726,14.785832999999998,0.9219837,0.38296032,0.5390234,0.0,,NOT_AVAILABLE,79.47166085107989,11.650137201259072,315.5926607937467,65.98376404500236,5447.0,5336.0,5578.6665,0.1062,0.051,0.1861,0.0547,0.0262,0.0861,0.98358446,0.93770367,1.0249313,0.7672688,0.7127979999999999,0.82173955,1125.58762955373,1096.2100782134,1156.5525863496,1198.5546711771499,1,1,9718106,2MASS J19395054+4626592,294.9606,46.44978,15.363,6078,191,-233,PHO1,4.442,0.055999999999999994,-0.22399999999999998,KIC0,0.04,0.25,-0.3,KIC0,1.044,0.361,-0.12,1.0959999999999999,0.147,-0.147,DSEP,0,0,0,14.138,13.845999999999998,13.849,none,0.18526722861195108,4265.0,9718106,19 39 50.54,+46 26 59.2,15.87,15.31,10.82,0.49,6,CSM,Simbad,294.96058333333326,46.449777777777776,10.82,0.9219840000000037,1.1
53,53,2128126165979845376,Gaia DR2 2128126165979845376,2015.5,294.035839542338,0.013330246905399938,46.511948507053184,0.016490666286360513,0.8712683194166304,0.01655575133882425,52.626324,-3.3779281108466783,0.028846159646435436,-8.967528096135531,0.03095335792386052,0.014439398999999999,0.053897556,-0.1298369,-0.11609732,0.39441517,-0.17030631,-0.16249014,-0.16117598,-0.090544045,0.0027500404999999998,211.55728,0.0,2.5837917664003644e-15,False,False,36671.254767213395,9.56316099307974,14.277551999999998,20510.057685641317,29.92816971708451,14.571470999999999,23681.735426099043,25.63452368402584,13.825885999999999,0.74558544,0.29391956,0.45166588,0.0,,NOT_AVAILABLE,79.23281148541238,12.245749766338491,314.2178445180309,66.30025295793926,6210.0,6030.0,6505.7905,0.2245,0.0963,0.4017,0.1287,0.0412,0.21100000000000002,1.1831293,1.0779914,1.2548181999999999,1.8755366999999998,1.7724741999999998,1.9785992,1111.1544812485902,1090.92863473399,1132.1303380907302,1107.11330837423,1,1,9775854,2MASS J19360860+4630432,294.03583,46.512009,14.31,6567,183,-274,KIC0,4.3,0.073,-0.203,KIC0,0.16,0.2,-0.35,KIC0,1.3530000000000002,0.46299999999999997,-0.19899999999999998,1.335,0.193,-0.213,DSEP,0,0,0,13.328,13.102,13.019,none,0.21905409712136006,4513.0,9775854,19 36 08.60,+46 30 43.2,14.66,14.26,4.35,0.13,3,SM ,Simbad,294.0358333333333,46.512,4.35,0.7455850000000002,1.1
54,54,2128149358803331840,Gaia DR2 2128149358803331840,2015.5,294.19901084349203,0.03420654058705856,46.54589130470047,0.04137652825864712,0.957022834258688,0.04213764489989563,22.711826000000002,-3.387434541365127,0.07277159104588136,-8.855565066071055,0.07333243199276862,-0.08286317,0.038420685,-0.02899416,-0.18474399,0.40557855,-0.27797166,-0.096479096,-0.26697,-0.10072328,-0.099127196,237.90953,0.04159843610675855,0.10342486033774063,False,False,5990.35913366457,4.473514449797063,16.244734,2707.428277458413,12.689444679119532,16.769997,4623.481938096706,15.503416267483734,15.599497,1.1704998,0.52526283,0.64523697,0.0,,NOT_AVAILABLE,79.31550632106153,12.160770219562814,314.5073541503557,66.28591666671258,4969.347,4887.0,5019.825,0.016,0.0053,0.2965,0.008,0.0029,0.1493,0.7229471,0.70848066,0.74751604,0.28714755,0.25858474,0.31571037,1016.2063932008699,974.141670830251,1061.99284912517,1119.4510289893599,1,1,9776327,2MASS J19364777+4632454,294.19903999999997,46.545971,16.244,5360,197,-164,PHO1,4.38,0.153,-0.187,KIC0,0.26,0.2,-0.25,KIC0,1.0170000000000001,0.27399999999999997,-0.16,0.904,0.086,-0.07200000000000001,DSEP,0,0,0,14.902000000000001,14.356,14.378,none,0.29584610270952033,4631.0,9776327,19 36 47.77,+46 32 45.5,16.98,16.17,10.95,0.14,5,CSM,Simbad,294.19904166666663,46.545972222222225,10.95,1.1705000000000005,1.1
55,55,2128146472585332096,Gaia DR2 2128146472585332096,2015.5,294.25079235556734,0.016998238603495575,46.540981701115854,0.022925248701192797,0.8707204911864678,0.020637759129395628,42.19065,-3.452864034060585,0.03787210811688903,-8.587600770869889,0.0413561311842995,-0.05123528,0.046815682000000004,-0.021848554,-0.11752342,0.30448514,-0.15151283,-0.32963237,-0.11417834,-0.08371873,-0.10677484400000001,168.07663,0.0,0.0,False,True,21503.820549653432,7.229214569226341,14.857076999999999,11606.631863125198,18.580101931848333,15.189623000000001,14418.403659861431,15.108856802136774,14.364626999999999,0.824996,0.33254623,0.49244976,0.0,,NOT_AVAILABLE,79.32745563158151,12.126768679736454,314.58331625892663,66.2669806244395,5832.393,5788.3335,6087.0,,,,,,,1.0348978000000002,0.950133,1.0507126,1.1165464,1.0453273,1.1877655,1112.0481555602198,1086.90598867671,1138.35874706833,1124.43416276181,1,1,9776475,2MASS J19370019+4632277,294.25082000000003,46.541031,14.873,6263,169,-206,PHO1,4.46,0.048,-0.192,KIC0,-0.22,0.25,-0.3,KIC0,1.0090000000000001,0.285,-0.102,1.068,0.14400000000000002,-0.14400000000000002,DSEP,0,0,0,13.825999999999999,13.57,13.504000000000001,none,0.1902198296032706,4689.0,9776475,19 37 00.20,+46 32 27.7,15.26,14.83,8.85,0.11,2,SM ,Simbad,294.25083333333333,46.54102777777778,8.85,0.8249960000000023,1.1
56,56,2128148018773587200,Gaia DR2 2128148018773587200,2015.5,294.2717522652547,0.018357084799026115,46.58549522723219,0.02538969499336631,0.8768888145629681,0.022569756050843975,38.852383,-3.3241904980476935,0.04218052845478011,-8.809793631249484,0.05083511006715099,-0.08349226400000001,0.04725912,-0.0198286,-0.16209131,0.16171385,-0.18796729999999998,-0.17507783,-0.13446559,-0.1515305,-0.14179802,180.33633,0.0,1.358041807200995e-15,False,False,16766.74220724401,7.10792988864059,15.127244000000001,8777.802923554918,24.943488111316036,15.492923999999999,11595.62028453944,15.26792646801192,14.601185000000001,0.8917389000000001,0.36567974,0.52605915,0.0,,NOT_AVAILABLE,79.37473730823443,12.134000033141119,314.6610317727375,66.30179635795592,5601.0,5478.026999999999,6106.9775,0.139,0.07,0.265,0.0577,0.0219,0.11699999999999999,0.9918518,0.8343058000000001,1.0368826,0.8722693000000001,0.81346065,0.9310779,1104.58582359399,1077.5095416082302,1133.03168714556,1123.4311701937402,1,1,9776546,2MASS J19370522+4635080,294.27179,46.585571,15.114,5970,160,-196,PHO1,4.521,0.044000000000000004,-0.165,KIC0,-0.18,0.25,-0.35,KIC0,0.9079999999999999,0.21600000000000003,-0.092,0.996,0.107,-0.131,DSEP,0,0,0,14.004000000000001,13.645999999999999,13.540999999999999,none,0.288316724594695,4707.0,9776546,19 37 05.23,+46 35 08.1,15.57,15.07,10.33,0.96,4,CSM,Simbad,294.2717916666667,46.58558333333333,10.33,0.8917389999999976,1.1
57,57,2128147086760827392,Gaia DR2 2128147086760827392,2015.5,294.40990462857496,0.032581370008762996,46.52857299633675,0.04663301106417452,0.9134165750523454,0.0396429657627029,23.041075,-3.4556008657858124,0.07182725662125766,-8.851661807506966,0.08569925346969973,0.20674779,0.10100789,-0.15577196,-0.1463568,0.17845611,-0.17430188,-0.36840746,-0.17190959,-0.02626019,0.16601668,174.2938,0.0,0.0,False,False,6439.480644466996,3.9276259810601872,16.166239,3027.521170842239,14.721874176253712,16.648670000000003,4920.751884745697,10.696766063848706,15.531841,1.1168288999999998,0.4824314,0.6343975000000001,0.0,,NOT_AVAILABLE,79.3667464143724,12.02352968231808,314.8189593208444,66.21112510647909,4961.0,4590.5464,5108.1636,0.121,0.0186,0.2458,0.07200000000000001,0.0133,0.1081,0.7887312,0.74393994,0.92116773,0.33949208,0.3058304,0.37315378,1063.11345498471,1019.7754783744199,1110.22238356997,1139.82664849969,1,1,9776916,2MASS J19373838+4631429,294.40994,46.528599,16.149,5459,191,-172,KIC0,4.583,0.034,-0.136,KIC0,-0.12,0.3,-0.3,KIC0,0.797,0.163,-0.07,0.893,0.08199999999999999,-0.11,DSEP,0,0,0,14.780999999999999,14.345,14.328,none,0.1282123848305123,4781.0,9776916,19 37 38.38,+46 31 43.0,16.8,16.1,10.74,0.89,2,CSM,Simbad,294.4099166666667,46.528611111111104,10.74,1.1168290000000027,1.1
58,58,2128135408749666304,Gaia DR2 2128135408749666304,2015.5,294.4611620992026,0.034638763101264465,46.53504038513208,0.04824516618412971,0.9202210002390332,0.04224907386473144,21.780857,-3.3699028359328143,0.07752575738020105,-8.72869633556066,0.091728134040216,0.16334435,0.0019666376,-0.13653794,-0.10426313,0.05880836,-0.11549043,-0.35254914,-0.18022497,-0.010887937,0.15071368,170.61162,0.0,0.0,False,False,5716.748370752667,4.1248217863703065,16.295492000000003,2661.2230157098275,23.351385584102047,16.788685,4416.372612991362,9.207034840254677,15.649256,1.1394291,0.49319267,0.6462364,0.0,,NOT_AVAILABLE,79.38898007692922,11.995027954385726,314.9053030417465,66.20264760169485,4922.1665,4841.79,5020.657,0.14,0.016,0.264,0.062,0.0079,0.124,0.7527459,0.7235022,0.7779454,0.2996517,0.26858577,0.33071765,1055.75339251762,1010.30850794137,1105.39395136581,1144.1544524506,1,1,9777063,2MASS J19375067+4632062,294.46115,46.535061,16.315,5391,187,-187,KIC0,4.538,0.054000000000000006,-0.126,KIC0,-0.04,0.3,-0.3,KIC0,0.83,0.16899999999999998,-0.073,0.868,0.09,-0.09,DSEP,0,0,0,14.902999999999999,14.378,14.411,none,0.08003407703590383,4802.0,9777063,19 37 50.68,+46 32 06.2,17.02,16.27,11.2,0.07,3,CSM,Simbad,294.46116666666666,46.535055555555545,11.2,1.1394290000000016,1.1
59,59,2128140425271501824,Gaia DR2 2128140425271501824,2015.5,294.5363790005933,0.01613771537593523,46.5438743997121,0.020590438805996942,0.8945941007854986,0.019494606106155617,45.889313,-3.422839450451183,0.03610489986773018,-8.747204767747139,0.039308973197991384,0.12563804,0.008239773,-0.16307326,-0.09997057,0.21826597,-0.1449714,-0.29369378,-0.19092284,-0.04849458,0.14997253,167.09033,0.0,0.0,False,False,25035.07614574425,11.190078527484939,14.691994000000001,13664.6931644104,20.682447712252227,15.012388,16546.85316735626,16.849679386832694,14.215132,0.79725647,0.32039452,0.47686195,0.0,,NOT_AVAILABLE,79.42103091580024,11.95293457879301,315.0312438414338,66.18956559557871,5877.0,5813.6665,6243.625,0.08800000000000001,0.0257,0.1733,0.046,0.0169,0.0811,1.0691568999999999,0.9472818000000001,1.0925783000000002,1.2285712,1.1552216999999998,1.3019207,1083.23780469227,1060.6624509773899,1106.77678790041,1150.59549027597,1,1,9777258,2MASS J19380873+4632381,294.53641,46.543929999999996,14.739,6469,180,-248,KIC0,4.385,0.057999999999999996,-0.23199999999999998,KIC0,0.07,0.25,-0.3,KIC0,1.193,0.431,-0.14400000000000002,1.26,0.184,-0.184,DSEP,0,0,0,13.677999999999999,13.409,13.352,none,0.2143736331721686,4855.0,9777258,19 38 08.73,+46 32 38.1,15.12,14.69,8.37,0.15,2,SM ,Simbad,294.536375,46.54391666666667,8.37,0.7972559999999991,1.1
60,60,2128140253472804736,Gaia DR2 2128140253472804736,2015.5,294.54153122470376,0.022626195725607583,46.52366050112963,0.029507704811728163,0.7383886769373595,0.02821410902957425,26.170901999999998,-3.644924594867631,0.0507269532630065,-8.53054749849079,0.057182113203306885,0.07684028,0.058412532999999996,-0.074559554,-0.037840746,0.20337445,-0.08364762,-0.26412140000000006,-0.22947592,-0.06463638,0.095203325,268.6385,0.05719702603722114,0.330342985171495,False,False,11264.64797724252,8.21415825000001,15.559072,5700.6852563472185,29.373466599963,15.961571,8246.371836939225,24.559959116906647,14.971263,0.9903078000000002,0.4024992,0.5878085999999999,0.0,,NOT_AVAILABLE,79.40427034061435,11.940594214553013,315.0187791189716,66.16967032955941,5276.42,5060.893,5377.0,0.3365,0.1885,0.4748,0.158,0.091,0.2336,1.1081322,1.0670633,1.2045255,0.8575023,0.7767765,0.9382280999999999,1304.6531197435302,1257.97760764453,1354.85478809732,1152.47241581964,1,1,9777281,2MASS J19380997+4631254,294.54156,46.523685,15.847000000000001,5940,195,-195,PHO54,3.9360000000000004,0.495,-0.165,PHO54,-0.42,0.3,-0.25,PHO54,1.776,0.45899999999999996,-0.853,0.991,0.139,-0.154,DSEP,0,0,0,14.277000000000001,13.954,13.86,none,0.1133968173400862,4867.0,9777281,19 38 09.97,+46 31 25.3,16.46,15.81,11.01,0.43,4,CM ,Simbad,294.54154166666666,46.52369444444446,11.01,0.9903079999999989,1.1
61,61,2128138054449629824,Gaia DR2 2128138054449629824,2015.5,294.73555761951803,0.01938338265552013,46.52997859389939,0.022349002593982214,0.8352745997407056,0.02339515821311992,35.702884999999995,-3.420521683256724,0.04377105037770106,-8.634081377044796,0.043699709436829576,0.10659405599999999,0.03564671,-0.056137223,-0.013213051000000002,0.27117229,-0.071793154,-0.21716315,-0.24436204,-0.13221592,0.1203681,183.59676000000002,0.0,0.0,False,True,14600.809690194204,6.962441653188063,15.277423,7542.747725853435,21.565353258951333,15.657564,10158.601041820204,16.173345206458496,14.744835,0.91272926,0.38014126,0.5325880000000001,0.0,,NOT_AVAILABLE,79.4721324808592,11.8246188221237,315.3262444749204,66.1206948060536,5460.0,5434.3335,5487.43,0.205,0.1376,0.257,0.102,0.0729,0.1181,1.0295155,1.0192485999999998,1.0392632,0.8486546999999999,0.78703856,0.9102708,1157.89792109184,1127.12109525591,1190.3699624734402,1170.55902246981,1,1,9777828,2MASS J19385654+4631480,294.7356,46.530021999999995,15.329,5880,146,-190,PHO1,4.518,0.05,-0.15,KIC0,-0.06,0.25,-0.3,KIC0,0.917,0.20199999999999999,-0.087,1.01,0.10400000000000001,-0.127,DSEP,0,0,0,14.186,13.827,13.697000000000001,none,0.18824257217023135,4976.0,9777828,19 38 56.54,+46 31 48.1,15.8,15.26,11.12,0.16,6,CSM,Simbad,294.7355833333333,46.530027777777775,11.12,0.9127290000000006,1.1
62,62,2080475084380577152,Gaia DR2 2080475084380577152,2015.5,294.8796025421972,0.015943418572894486,46.543725564567225,0.017817185678486613,0.8441710634082018,0.01845102025599848,45.751999999999995,-3.3649707751879103,0.03575901435938291,-8.715110484202018,0.03538834932020988,-0.031640477,-0.03906825,-0.13473684,-0.020272084,0.11933656,-0.054590325999999995,-0.35174120000000003,-0.2775324,-0.028518582,-0.027448134,182.64323000000002,0.0,0.0,False,False,22776.857535480347,8.425283329491696,14.794630999999999,12414.748589650551,28.51172548286541,15.116544000000001,15154.658899848711,25.37094033200983,14.310554500000002,0.80598927,0.32191277,0.4840765,0.0,,NOT_AVAILABLE,79.53088343967495,11.74276872508174,315.56313250139436,66.09239164097981,5765.3633,5491.125,5857.0,0.1505,0.0859,0.2071,0.077,0.0415,0.1031,1.1264987,1.0915248,1.2418278,1.2631729999999999,1.1861773000000002,1.3401687,1145.77916343831,1121.87464522527,1170.7051814261802,1183.58917147039,1,1,9778187,2MASS J19393111+4632375,294.87961,46.54377,14.808,6404,151,-207,PHO1,4.431,0.065,-0.195,KIC0,-0.24,0.25,-0.3,KIC0,1.06,0.319,-0.128,1.104,0.14300000000000002,-0.14300000000000002,DSEP,0,0,0,13.800999999999998,13.547,13.44,none,0.16102986547893158,5057.0,9778187,19 39 31.11,+46 32 37.6,15.18,14.77,9.04,0.17,3,CSM,Simbad,294.87962499999986,46.54377777777778,9.04,0.805989499999999,1.1
63,63,2128198836827103616,Gaia DR2 2128198836827103616,2015.5,293.9815377862497,0.02163784386628799,46.6877279641653,0.02361405836357941,0.8029882575979856,0.02555825419182819,31.417961,-3.4427562440779558,0.049436775419572636,-8.783984945464972,0.045462547571217884,-0.009410766,0.015609731000000002,0.019697387,-0.090510994,0.36469924,-0.16759154,-0.100987755,-0.21013176,-0.06936377,0.025566645,222.04105,0.0,0.0,False,False,16458.819694722562,10.692639087725386,15.147369,8585.693407244675,27.555519647046538,15.51695,11427.318209500612,22.902900102165262,14.617059,0.8998908999999999,0.36958027,0.53031063,0.0,,NOT_AVAILABLE,79.37646747273679,12.35795606500951,314.3099692562976,66.47611912798844,5587.187,5399.6,5722.0,0.215,0.1562,0.4265,0.1095,0.0693,0.1781,1.0790985,1.0288494000000001,1.1553786,1.0223267,0.94004226,1.1046112,1202.9603211390302,1166.8009318463498,1241.38800380483,1091.60641555395,1,1,9836149,2MASS J19355557+4641158,293.98157000000003,46.687752,15.2,5964,107,-131,SPE47,4.484,0.04,-0.12,SPE47,-0.22,0.15,-0.15,SPE47,0.9329999999999999,0.136,-0.063,0.968,0.055,-0.076,DSEP,1,1,1,14.020999999999999,13.689,13.620999999999999,conf,0.11754063346003595,5308.0,9836149,19 35 55.57,+46 41 15.9,15.66,15.13,10.29,0.27,4,CSM,Simbad,293.98154166666666,46.68775,10.29,0.8998910000000002,1.1
