,Unnamed: 0,Unnamed: 0.1,source_id_rebull,EPIC,ra_rebull,dec_rebull,G,G_err,bp,rp,parallax_rebull,parallax_err,BP_err,RP_err,Name,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,Kpmag,PrCat,PCat,All,2M,Simbad,_RA,_DE,prot,designation,source_id,gaia_ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,ecl_lon,ecl_lat,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,epic_number,ra_epic,dec_epic,r_est,r_lo,r_hi,r_length_prior,r_result_flag,r_modality_flag,tm_name,k2_campaign_str,k2_type,k2_lcflag,k2_scflag,k2_teff,k2_tefferr1,k2_tefferr2,k2_logg,k2_loggerr1,k2_loggerr2,k2_metfe,k2_metfeerr1,k2_metfeerr2,k2_rad,k2_raderr1,k2_raderr2,k2_mass,k2_masserr1,k2_masserr2,k2_kepmag,k2_kepmagerr,k2_kepmagflag,k2c_disp,k2c_note,k2_gaia_ang_dist,period,bprp,age_gyr
1263,911,22633,664459031561436544,212018959,130.42511886385935,20.568860328099266,17.94889,0.01,19.68596,16.6208,5.290551215120281,0.2126050790163963,0.2,0.01,AD 3003,0.18,18.81,13.83,0.86,0.1454,0,Y,0.00797,       ,       , ,N,Y,M,    ,0.04331,1.38999,2,18.13,0,2,All,2M,Simbad,130.425284,20.568867,0.86,Gaia DR2 664459031561436544,6.644590315614365e+17,2015.5,130.42511886385935,0.18434352719790795,20.56886032809926,0.11468817746588097,5.290551215120281,0.2126050790163963,24.88440704345703,-36.84409224711051,0.3527550573770351,-12.951261921889083,0.2255771432936982,-0.44163966178894043,-0.33768805861473083,-0.4377673268318176,0.4054873585700989,0.3378087878227234,0.42500314116477966,-0.7517022490501404,0.5836951732635498,-0.29457172751426697,-0.41363316774368286,541.5858764648438,0.6472238010353865,4.957027926915762,0.0,0.0,1246.7814818976508,1.741735658473475,17.948890686035156,184.57404302860027,6.996915057233351,19.68596076965332,1804.877325388546,10.072393146704119,16.620800018310547,3.0651607513427734,1.737070083618164,1.3280906677246094,0.0,,NOT_AVAILABLE,205.03508631929478,33.079450082235105,127.41427404023541,2.225711837706468,,,,,,,,,,,,,,,,212018959.0,130.425284,20.568867,188.445874612146,181.123841207629,196.373213593956,396.52003836887,1.0,1.0,2MASS J08414206+2034079,5,STAR,1.0,0.0,3548.0,148.0,-106.0,5.07,0.04,-0.05,-0.171,0.2,-0.24,0.21,0.03,-0.03,0.2,0.04,-0.04,18.128,999999.0,gri,N/A,N/A,0.17731861227930326,0.86,3.0651607513427734,0.7
1264,912,22654,661462312620257664,212019252,130.70179848491935,20.57337360251385,12.207367,0.0003,12.702906,11.573817,3.899299195111357,0.061076552604579275,0.002,0.002,JS503  ,0.92,12.16,10.26,11.26,0.492,0,Y,0.00836,       ,       , ,N,Y,N,    ,0.0052899999999999996,0.16427999999999998,D,12.14,2,2,All,2M,Simbad,130.70195900000002,20.573431,11.26,Gaia DR2 661462312620257664,6.614623126202577e+17,2015.5,130.70179848491935,0.057664924554016325,20.573373602513858,0.03431509299393967,3.8992991951113565,0.06107655260457928,63.84281921386719,-41.134377137683664,0.1050213016781846,-13.159921939891804,0.06611415299331318,-0.5086674094200134,-0.6016882658004761,-0.714270830154419,0.407431036233902,0.45224806666374207,0.4632052481174469,-0.8662976622581482,0.6826580166816711,-0.33453232049942017,-0.40381503105163574,1004.313232421875,0.0,0.0,1.0,0.0,246830.98761070095,50.528182561983364,12.207366943359375,114655.03710587857,99.86464391036608,12.702905654907227,188469.49047705106,114.52371375900043,11.573817253112793,1.1290884017944336,0.49553871154785156,0.633549690246582,29.43183678288057,1.4778374737952913,NOT_AVAILABLE,205.13416624659115,33.324904196366134,127.66350725290597,2.2971287998030863,4954.8271484375,4912.0,5030.7822265625,0.7039999961853027,0.503000020980835,0.9613999724388123,0.3529999852180481,0.23469999432563782,0.4860999882221222,1.1475542783737183,1.1131641864776611,1.1676523685455322,0.7150810360908508,0.700405478477478,0.7297565937042236,212019252.0,130.701959,20.573431,254.646576393284,250.716534994609,258.699501843789,395.244218715727,1.0,1.0,2MASS J08424847+2034244,5,STAR,1.0,0.0,4945.0,146.0,-175.0,4.6,0.02,-0.03,-0.02,0.12,-0.1,0.75,0.04,-0.04,0.81,0.04,-0.05,12.144,999999.0,gri,N/A,N/A,0.09662017426183143,11.26,1.1290884017944336,0.7
1265,913,22662,664497209527231872,212019439,129.69194458283602,20.57671625455086,12.174534,0.0003,12.655479,11.558397,5.308317594683201,0.052339942361631316,0.002,0.002,KW544  ,0.89,12.13,10.31,9.36,0.4424,0,Y,0.00783,       ,       , ,N,Y,N,    ,0.02344,0.7571100000000001,K,12.13,1,2,All,2M,Simbad,129.692107,20.57678,9.36,Gaia DR2 664497209527231872,6.644972095272319e+17,2015.5,129.69194458283602,0.03926795177606147,20.57671625455086,0.026209870670283335,5.308317594683201,0.052339942361631316,101.42001342773438,-35.63697871163464,0.08163516700056159,-13.509838002464097,0.047392425444142246,-0.15666411817073822,-0.13159753382205963,-0.2877854108810425,0.08167629688978195,-0.18378251791000366,-0.0591374970972538,-0.27395132184028625,0.6005613207817078,-0.18610849976539612,-0.2859051525592804,226.72152709960938,0.0,0.0,1.0,0.0,254409.11562518295,99.3029895818063,12.17453384399414,119774.2949565067,159.2950103250564,12.655479431152344,191165.30575322383,171.2534342814366,11.55839729309082,1.0970821380615234,0.4809455871582031,0.6161365509033203,36.04159653582826,1.4978403924827168,NOT_AVAILABLE,204.75068787712004,32.43599932755247,126.7482849085979,2.0574629225636545,5020.77978515625,4983.5732421875,5804.0,0.010300000198185444,0.00800000037997961,0.2815999984741211,0.00800000037997961,0.0034000000450760126,0.11999999731779099,0.8274496793746948,0.619197428226471,0.8398510217666626,0.39197883009910583,0.38672664761543274,0.39723101258277893,212019439.0,129.692107,20.57678,187.387634234528,185.553685156086,189.257536611436,399.93806806628,1.0,1.0,2MASS J08384610+2034363,5,STAR,1.0,0.0,5003.0,149.0,-149.0,4.59,0.03,-0.03,-0.008,0.12,-0.1,0.76,0.04,-0.04,0.83,0.04,-0.04,12.126,999999.0,gri,N/A,N/A,0.02068806464208673,9.36,1.0970821380615234,0.7
1266,914,22670,664453778817920256,212019656,129.96352042792535,20.580480145426282,15.109928,0.002,16.294613000000002,14.014729,5.474356185695712,0.05707481570533219,0.01,0.01,JS318  ,0.57,15.21,11.59,1.84,0.8517,0,Y,0.0092,       ,       , ,N,Y,Y,    ,0.0418,1.98173,P,14.88,0,2,All,2M,Simbad,129.96371499999998,20.580548,1.84,Gaia DR2 664453778817920256,6.644537788179203e+17,2015.5,129.96352042792535,0.046300303993645875,20.580480145426282,0.02795654741652762,5.474356185695712,0.05707481570533219,95.91544342041016,-35.79424782880526,0.09264164784791096,-13.770259133263348,0.05589770368134505,-0.1647227555513382,-0.11443273723125458,-0.2446722388267517,0.07766114175319672,-0.08242201060056686,0.008676228113472462,-0.158685103058815,0.5071284770965576,-0.16702085733413696,-0.3144519031047821,243.90652465820312,0.1628379217455234,2.886805846991126,0.0,0.0,17036.28591482371,15.289015350145624,15.109928131103516,4194.788302475364,25.719638126555893,16.294612884521484,19901.07220742254,65.4102187893011,14.014728546142578,2.2798843383789062,1.1846847534179688,1.0951995849609375,0.0,,NOT_AVAILABLE,204.84849053640588,32.67654083468353,126.99333443162462,2.125919756010926,3846.68994140625,3476.0,4566.72021484375,0.7613000273704529,0.5249999761581421,1.1562999486923218,0.42800000309944153,0.3336000144481659,0.6309999823570251,,,,,,,212019656.0,129.963715,20.580548,181.737488902946,179.85744332584,183.656536277286,398.647922115659,1.0,1.0,2MASS J08395128+2034499,5,STAR,1.0,0.0,4089.0,149.0,-99.0,4.78,0.04,-0.04,0.016,0.12,-0.18,0.5,0.04,-0.04,0.57,0.04,-0.04,14.879,999999.0,JHK,N/A,N/A,0.10554986897524919,1.84,2.2798843383789062,0.7
1267,915,22705,661779796602531712,212020223,131.37687975615574,20.590108936298048,9.720362,0.0003,9.962874,9.357484,5.412289737755958,0.0563619839104143,0.002,0.002,JS600  ,1.32,9.72,8.77,0.95,0.0577,1,Y,0.00884,       ,       , ,Y,N,N,conf,0.00112,0.01325,2,9.76,1,1,All,2M,Simbad,131.37704499999998,20.590168,0.95,Gaia DR2 661779796602531712,6.617797966025317e+17,2015.5,131.37687975615577,0.04404005627973204,20.590108936298048,0.026053681272578,5.412289737755958,0.0563619839104143,96.02731323242188,-36.972869665371384,0.0903486227137661,-13.385212541774454,0.058425378669670035,-0.2491896003484726,0.04737858474254608,-0.18012893199920654,0.14169196784496307,0.11379049718379974,0.2579028010368347,-0.6544061303138733,0.3865455985069275,0.08869565278291702,-0.3301265239715576,780.5219116210938,0.0,0.9285507122428006,1.0,1.0,2438941.7154529663,611.5553620156618,9.720361709594727,1430228.423492768,700.0498852274858,9.962874412536621,1451358.238545798,710.0307367667,9.357483863830566,0.6053905487060547,0.24251270294189453,0.36287784576416016,35.84189353520594,0.891965783711772,NOT_AVAILABLE,205.36966120062093,33.92593870278631,128.26967725741147,2.478482964073155,6534.419921875,6415.01025390625,6700.4052734375,0.24899999797344208,0.15929999947547913,0.3463999927043915,0.12919999659061432,0.07989999651908875,0.20730000734329224,1.400231122970581,1.3317160606384277,1.452844262123108,3.220492362976074,3.175736904144287,3.2652478218078613,212020223.0,131.377045,20.590168,183.810163497723,181.910988770635,185.748687896522,392.213202688368,1.0,1.0,2MASS J08453049+2035245,5,STAR,1.0,0.0,6318.0,253.0,-202.0,4.25,0.09,-0.15,-0.019,0.12,-0.21,1.34,0.31,-0.16,1.21,0.13,-0.13,9.756,999999.0,gri,N/A,N/A,0.017005439043184512,0.95,0.6053905487060547,0.7
1268,916,22714,661463446491712384,212020360,130.6889373735317,20.592583015050614,18.201159,0.01,19.93215,16.866787,5.139091122427195,0.20544034748059373,0.2,0.01,       ,0.17,19.09,14.13,0.52,0.0991,0,Y,0.00797,       ,       , ,N,N,N,    ,0.04025,0.20276,2,18.41,0,1,All,2M,Simbad,130.689113,20.592669,0.52,Gaia DR2 661463446491712384,6.614634464917124e+17,2015.5,130.6889373735317,0.18787467442746744,20.592583015050614,0.11783812892932395,5.139091122427195,0.20544034748059373,25.015003204345703,-36.276056077738154,0.3516763813237642,-12.759356990615373,0.23511259596223935,-0.4675627052783966,-0.19493097066879272,-0.381602942943573,0.42308303713798523,0.17653562128543854,0.37607818841934204,-0.8082544207572937,0.5063186287879944,-0.10909461975097656,-0.35370418429374695,442.6716003417969,0.39408887329096914,1.601452370842769,0.0,0.0,988.2866475689831,1.4625561458540335,18.20115852355957,147.12806627780444,8.757154124281817,19.93214988708496,1438.9742118024928,7.233599543670485,16.86678695678711,3.0653629302978516,1.7309913635253906,1.334371566772461,0.0,,NOT_AVAILABLE,205.10767222165538,33.32001891154931,127.64688010097845,2.3125544513620238,,,,,,,,,,,,,,,,212020360.0,130.689113,20.592669,193.958738059153,186.462105318491,202.071567052326,395.267829751334,1.0,1.0,2MASS J08424538+2035336,5,STAR,1.0,0.0,3423.0,146.0,-104.0,5.11,0.03,-0.04,-0.126,0.2,-0.2,0.19,0.02,-0.01,0.17,0.03,-0.02,18.413,999999.0,gri,N/A,N/A,0.11562337701879709,0.52,3.0653629302978516,0.7
1269,917,22752,664451609857973376,212020850,130.14545749428234,20.60100658434992,18.064686,0.01,19.81341,16.720045000000002,5.744313304231511,0.2506078259684077,0.2,0.01,AD 2791,0.18,18.91,13.96,0.79,0.0528,0,Y,0.00662,       ,       , ,N,Y,Y,    ,0.01852,0.44586000000000003,2,17.3,0,2,All,2M,Simbad,130.14566499999998,20.601057,0.79,Gaia DR2 664451609857973376,6.644516098579734e+17,2015.5,130.14545749428234,0.22123870614272326,20.601006584349918,0.11922361032934181,5.744313304231511,0.25060782596840775,22.921524047851562,-37.6976767564418,0.4186398044769859,-13.799986897305926,0.25643138621606837,-0.06292132288217545,-0.25778114795684814,0.10879390686750412,-0.04021328315138817,0.08213917165994644,0.04031645506620407,-0.04477794095873833,0.38848552107810974,-0.07663344591856003,-0.31296172738075256,224.9148712158203,0.6847779675250335,3.5106033382540134,0.0,0.0,1120.6551885177853,1.8669508350831812,18.064685821533203,164.13125634221453,10.273132176152544,19.81340980529785,1647.214276304639,15.12195661390877,16.72004508972168,3.093364715576172,1.7487239837646484,1.3446407318115234,0.0,,NOT_AVAILABLE,204.89386399374735,32.84379024340973,127.15282124962677,2.1893885873968526,,,,,,,,,,,,,,,,212020850.0,130.145665,20.601057,173.723989084161,166.411735273994,181.695726035132,397.755211930305,1.0,1.0,2MASS J08403495+2036038,5,STAR,1.0,0.0,3786.0,390.0,-278.0,4.93,0.12,-0.14,-0.133,0.2,-0.28,0.33,0.13,-0.11,0.37,0.16,-0.16,17.298,999999.0,JHK,N/A,N/A,0.11941710750841936,0.79,3.093364715576172,0.7
1270,918,22766,664463502623929088,212021051,130.4337484947705,20.60440860432122,16.86871,0.002,18.464787,15.619713,5.3240430715171625,0.1035371048718996,0.2,0.01,AD 3010,0.26,17.48,12.99,7.4,0.534,0,Y,0.008020000000000001,       ,       , ,N,Y,N,    ,0.04172,2.07063,2,16.97,0,2,All,2M,Simbad,130.43391599999998,20.604443,7.4,Gaia DR2 664463502623929088,6.644635026239291e+17,2015.5,130.43374849477047,0.09046261601632348,20.60440860432122,0.056786922073956136,5.324043071517163,0.1035371048718996,51.42159652709961,-35.975432686211455,0.17220875993344764,-13.590760120895677,0.1118736232705544,-0.42238977551460266,-0.33885860443115234,-0.4254405200481415,0.39262738823890686,0.32313868403434753,0.4169258773326874,-0.7466557025909424,0.5745843648910522,-0.2788236737251282,-0.40735507011413574,397.4855651855469,0.21012283991098502,1.6995283383586632,0.0,0.0,3371.803413754244,4.380841077519162,16.868709564208984,568.3823501704092,7.369294012476965,18.464786529541016,4538.1904632102605,14.92417424148949,15.619712829589844,2.845073699951172,1.5960769653320312,1.2489967346191406,0.0,,NOT_AVAILABLE,204.99837883306816,33.09902341224324,127.41290052416127,2.262140663628087,3526.60986328125,3197.0,4048.719970703125,,,,,,,,,,,,,212021051.0,130.433916,20.604443,186.916572449362,183.339911959324,190.632949289101,396.413078825271,1.0,1.0,2MASS J08414413+2036159,5,STAR,1.0,0.0,3697.0,108.0,-108.0,4.98,0.03,-0.05,-0.039,0.12,-0.18,0.3,0.05,-0.03,0.32,0.06,-0.05,16.969,999999.0,gri,N/A,N/A,0.08709992636435353,7.4,2.845073699951172,0.7
1271,921,22784,664419556518886272,212021253,129.36841692860702,20.60786507810245,14.749161,0.002,15.818133,13.716638,5.628978500805397,0.07861859105173484,0.01,0.01,JS181  ,0.59,14.83,11.49,7.24,0.8205,0,Y,0.007940000000000001,       ,       , ,N,Y,N,    ,0.07387,3.4092599999999997,P,14.75,0,2,All,2M,Simbad,129.368592,20.607941,7.24,Gaia DR2 664419556518886272,6.644195565188863e+17,2015.5,129.368416928607,0.05016170677312524,20.60786507810245,0.02858339450271199,5.628978500805396,0.07861859105173484,71.59856414794922,-37.15161983000962,0.11136623155438999,-14.417715471319811,0.05699737496265949,-0.4206046164035797,-0.5507627129554749,-0.5868935585021973,0.4478541314601898,0.2446039915084839,0.30929064750671387,-0.4165216088294983,0.810405433177948,-0.5461404919624329,-0.5516248345375061,223.3036651611328,0.12292793224863668,2.099509898537133,0.0,0.0,23751.006954848493,24.73595735783974,14.749160766601562,6505.815882638471,47.19334434369085,15.818133354187012,26188.634821054802,97.42242274548951,13.71663761138916,2.1014957427978516,1.0689725875854492,1.0325231552124023,0.0,,NOT_AVAILABLE,204.59463964419754,32.161602114702404,126.44722745377409,2.010870442608728,3585.0,3485.0,3927.925048828125,0.4490000009536743,0.3849000036716461,0.7074999809265137,0.23899999260902405,0.1988999992609024,0.4812999963760376,0.6645790934562683,0.5536032319068909,0.7032657265663147,0.06572713702917099,0.06380684673786163,0.06764742732048035,212021253.0,129.368592,20.607941,176.794820966047,174.352396803947,179.305385962681,401.410906983637,1.0,1.0,2MASS J08372845+2036286,5,STAR,1.0,0.0,3625.0,43.0,-36.0,4.97,0.03,-0.03,0.083,0.08,-0.08,0.3,0.02,-0.02,0.32,0.03,-0.03,14.75,999999.0,gri,N/A,N/A,0.05179428967493369,7.24,2.1014957427978516,0.7
1272,922,22794,664600804138934400,212021375,129.1666180310231,20.609728063875306,11.67919,0.0003,12.095384,11.126469,5.273767338922731,0.09316362644493964,0.002,0.002,JS142  ,0.99,11.65,10.08,8.89,0.2626,0,N,0.00796,       ,       , ,N,Y,N,    ,0.006409999999999999,0.25317,2,11.6,1,2,All,2M,Simbad,129.16680300000002,20.609919,8.89,Gaia DR2 664600804138934400,6.646008041389344e+17,2015.5,129.1666180310231,0.05296960108686426,20.6097280638753,0.03559223428585138,5.273767338922732,0.09316362644493965,56.60757827758789,-34.56901007393974,0.1271853563633763,-13.426523282539435,0.06754758917233959,-0.45245423913002014,-0.5081433057785034,-0.5616744160652161,0.45837366580963135,0.08801298588514328,0.19910019636154175,-0.35491126775741577,0.8473554253578186,-0.5419148206710815,-0.6072838306427002,392.38336181640625,0.0,0.0,1.0,0.0,401486.13148008223,444.298562796381,11.679189682006836,200632.77680874287,674.3749089340888,12.095383644104004,284564.48418766796,624.502839072656,11.126468658447266,0.9689149856567383,0.41619396209716797,0.5527210235595703,34.24538129120958,2.2116023014995547,NOT_AVAILABLE,204.51694883317379,31.984551302662094,126.26385485962582,1.965089204483641,5314.0,5228.2998046875,5385.0,0.11800000071525574,0.03750000149011612,0.2522999942302704,0.04600000008940697,0.01720000058412552,0.12479999661445618,0.9107838869094849,0.8869252800941467,0.9408870339393616,0.5959524512290955,0.5831470489501953,0.6087578535079956,212021375.0,129.166803,20.609919,188.669987261178,185.385449147171,192.070844772966,402.37225969846,1.0,1.0,2MASS J08364003+2036352,5,STAR,1.0,0.0,5599.0,114.0,-91.0,4.47,0.06,-0.07,-0.068,0.15,-0.24,0.92,0.12,-0.09,0.95,0.07,-0.07,11.602,999999.0,gri,N/A,N/A,0.4871717196743685,8.89,0.9689149856567383,0.7
1273,923,22821,664604549350339200,212021901,128.98523932882125,20.618548390747808,18.297417000000006,0.01,20.17831,16.946827,6.1917636050056455,0.4955238043848507,0.2,0.01,AD 2082,0.17,19.26,14.08,1.22,0.8126,0,Y,0.0072900000000000005,       ,       , ,N,N,N,    ,0.08672,3.85886,2,17.53,0,2,All,2M,Simbad,128.98546000000002,20.61862,1.22,Gaia DR2 664604549350339200,6.646045493503392e+17,2015.5,128.98523932882125,0.24501357830094936,20.618548390747808,0.16790088512356907,6.1917636050056455,0.4955238043848507,12.495390892028809,-35.42637523580058,0.672201612355402,-13.090290825196478,0.33247741364333244,-0.5018048286437988,-0.41838228702545166,-0.3542267978191376,0.4925555884838104,0.5965017080307007,0.6149906516075134,-0.6315922141075134,0.8610299825668335,-0.6712647676467896,-0.6744506359100342,316.8400573730469,0.7591353185864178,3.519313253676326,0.0,0.0,904.4398668537831,2.0598687468697117,18.29741668701172,117.28187370233698,8.519712250140804,20.17831039428711,1336.7109929281833,9.926869698652235,16.946826934814453,3.2314834594726562,1.8808937072753906,1.3505897521972656,0.0,,NOT_AVAILABLE,204.4392458144836,31.82787652803685,126.09720973328943,1.931036050606009,,,,,,,,,,,,,,,,212021901.0,128.98546,20.61862,162.414995501393,149.992405538426,177.039670744996,403.223072248071,1.0,1.0,2MASS J08355651+2037070,5,STAR,1.0,0.0,3891.0,356.0,-356.0,4.88,0.16,-0.13,-0.142,0.2,-0.28,0.36,0.13,-0.12,0.4,0.15,-0.18,17.528,999999.0,JHK,N/A,N/A,0.20202225002597154,1.22,3.2314834594726562,0.7
1274,926,22924,664455118847781760,212023280,130.09322513136922,20.640806391293967,14.20535,0.002,15.116194,13.2681055,5.5285577380620765,0.03872515662509116,0.01,0.01,JS353  ,0.61,14.27,11.22,14.73,0.4982,0,Y,0.00762,       ,       , ,N,Y,N,    ,0.02185,0.9492799999999999,D,14.17,2,2,All,2M,Simbad,130.093397,20.640869,14.73,Gaia DR2 664455118847781760,6.644551188477818e+17,2015.5,130.0932251313692,0.029070552519225763,20.640806391293975,0.01830926970619871,5.5285577380620765,0.03872515662509116,142.7639923095703,-36.696880762629505,0.05941611499248016,-13.411663430947332,0.04075374187115516,-0.2642362415790558,-0.3001269996166229,-0.11973507702350616,-0.02319386787712574,0.04087202250957489,0.02170410379767418,-0.12339934706687927,0.5348674654960632,-0.06504208594560623,-0.40318161249160767,189.9148712158203,0.0,0.0,0.0,0.0,39192.79246752284,21.919712968218064,14.205349922180176,12418.751544515719,49.650523966354115,15.116193771362305,39584.54479509091,75.02619033664358,13.268105506896973,1.848088264465332,0.9108438491821289,0.9372444152832031,0.0,,NOT_AVAILABLE,204.82966459099336,32.81117803091596,127.09531948534865,2.2153170467365517,3962.0,3900.0,4259.88720703125,0.5982999801635742,0.3359000086784363,0.8579999804496765,0.2865000069141388,0.13040000200271606,0.41999998688697815,0.6244485974311829,0.5401687026023865,0.6444606184959412,0.08656571805477142,0.08521158248186111,0.08791985362768173,212023280.0,130.093397,20.640869,179.948676745181,178.693909553191,181.220871542368,397.919901996032,1.0,1.0,2MASS J08402241+2038271,5,STAR,1.0,0.0,3846.0,46.0,-155.0,4.9,0.08,-0.03,-0.037,0.08,-0.06,0.38,0.03,-0.07,0.43,0.03,-0.1,14.169,999999.0,gri,N/A,N/A,0.02026917625344769,14.73,1.848088264465332,0.7
1275,927,22935,661836284012503552,212023593,131.00261446008622,20.645917166045088,18.378557,0.01,20.191545,17.04855,5.490678177396712,0.2188933706804148,0.2,0.2,AD 3267,0.16,19.25,14.27,0.57,0.1215,0,Y,0.00784,       ,       , ,N,Y,N,    ,0.027089999999999996,0.1097,2,17.26,0,2,All,2M,Simbad,131.0028,20.645966,0.57,Gaia DR2 661836284012503552,6.618362840125036e+17,2015.5,131.0026144600862,0.18635508603220036,20.645917166045088,0.10396602539948943,5.490678177396711,0.21889337068041476,25.083803176879883,-36.63933977311734,0.3711533741866061,-13.323949582708725,0.21515612456566177,-0.2095997929573059,-0.0683516412973404,-0.16582298278808594,0.15351194143295288,0.22733475267887115,0.24420228600502014,-0.726917564868927,0.4538426399230957,-0.060207560658454895,-0.21959318220615387,565.5606079101562,0.5573300979313092,3.1385253450383015,0.0,0.0,839.312525080112,1.0305609239781692,18.378557205200195,115.86096052308005,5.095920628186299,20.191545486450195,1217.1608232711596,6.024122586558725,17.04854965209961,3.142995834350586,1.81298828125,1.330007553100586,0.0,,NOT_AVAILABLE,205.16543910616898,33.61449044063763,127.91668155162293,2.4404920927229545,,,,,,,,,,,,,,,,212023593.0,131.0028,20.645966,181.610548667939,174.606777547341,189.1886492439,393.76362373425,1.0,1.0,2MASS J08440067+2038454,5,STAR,1.0,0.0,3727.0,541.0,-270.0,4.96,0.1,-0.19,-0.152,0.2,-0.28,0.3,0.17,-0.09,0.33,0.22,-0.14,17.257,999999.0,JHK,N/A,N/A,0.06487079077190369,0.57,3.142995834350586,0.7
1276,928,22961,664502084313453568,212024154,129.88332757279142,20.655593873341427,11.835549,0.0003,12.379775,11.1648445,4.649497958671148,0.3399035755704599,0.002,0.002,JS297  ,1.04,11.75,9.77,10.54,0.5061,0,N,0.00763,       ,       , ,N,Y,Y,cand,0.00955,0.33251,2,11.76,1,2,All,2M,Simbad,129.8835,20.655656,10.54,Gaia DR2 664502084313453568,6.645020843134536e+17,2015.5,129.8833275727914,0.24351311705231954,20.655593873341424,0.18767673710653632,4.649497958671149,0.3399035755704599,13.678873062133789,-37.27674218218134,0.5021109467122823,-13.420227076890388,0.36742708904143506,-0.34415891766548157,-0.36499813199043274,-0.34279635548591614,0.2738872170448303,0.0066561708226799965,0.17133328318595886,-0.20185871422290802,0.5945138335227966,-0.21733905375003815,-0.45190513134002686,12905.66796875,1.0258154877801344,358.3354384981595,1.0,0.0,347637.4704322262,108.96417085841925,11.835549354553223,154399.3084250183,275.8936933611741,12.379775047302246,274682.01016746403,298.3230652710239,11.164844512939453,1.214930534362793,0.5442256927490234,0.6707048416137695,34.14446434164978,0.29292700941627825,NOT_AVAILABLE,204.73442167576772,32.631242875828036,126.90151514018191,2.179367369907029,4886.28515625,4817.2802734375,5012.07666015625,0.8270000219345093,0.421999990940094,1.031999945640564,0.42100000381469727,0.21969999372959137,0.5299999713897705,1.1840981245040894,1.1254078149795532,1.2182642221450806,0.7200876474380493,0.6610940098762512,0.7790812849998474,212024154.0,129.8835,20.655656,215.416820963212,200.341959656285,232.89731559419,398.87163280175,1.0,1.0,2MASS J08393203+2039203,5,STAR,1.0,0.0,4706.0,169.0,-141.0,4.62,0.03,-0.03,0.061,0.1,-0.1,0.7,0.04,-0.04,0.78,0.05,-0.05,11.763,999999.0,gri,N/A,N/A,0.015935720872637345,10.54,1.214930534362793,0.7
1277,929,22968,664510949126187136,212024396,129.5190974796008,20.659721952057275,16.98931,0.002,18.630949,15.740454,5.143951842114146,0.13872328735978665,0.2,0.01,JS704  ,0.24,17.71,13.14,16.7,0.703,0,Y,0.008320000000000001,       ,       , ,N,Y,N,    ,0.0542,2.30589,2,17.17,0,1,All,2M,Simbad,129.51927,20.659798,16.7,Gaia DR2 664510949126187136,6.645109491261871e+17,2015.5,129.5190974796008,0.11264278494080629,20.659721952057275,0.0705115090678256,5.143951842114146,0.13872328735978665,37.080665588378906,-36.1083440142191,0.22210742763740612,-13.795137620700048,0.1501800141612131,-0.40068936347961426,-0.29700005054473877,-0.3222270607948303,0.3618813753128052,0.05595072731375694,0.3040642738342285,-0.3869889974594116,0.5208463072776794,-0.1644696444272995,-0.4878752529621124,282.3258056640625,0.38340649610698685,3.7825526535381133,0.0,0.0,3017.3291034630824,4.320372335054725,16.989309310913086,487.72542208112844,9.908635050383266,18.630949020385742,4060.5644374487993,17.747463193692194,15.740453720092773,2.8904953002929688,1.6416397094726562,1.2488555908203125,0.0,,NOT_AVAILABLE,204.59339743621393,32.31184580341788,126.57062466889441,2.096701419647987,3937.057373046875,3463.0,4207.72314453125,0.8889999985694885,0.45890000462532043,1.2690999507904053,0.5005000233650208,0.26170000433921814,0.6420999765396118,,,,,,,212024396.0,129.51927,20.659798,193.524566832869,188.423903372065,198.903800744297,400.581339529267,1.0,1.0,2MASS J08380462+2039352,5,STAR,1.0,0.0,3527.0,128.0,-107.0,5.06,0.04,-0.05,-0.078,0.15,-0.12,0.23,0.04,-0.02,0.22,0.06,-0.03,17.171,999999.0,gri,N/A,N/A,0.0636715697131102,16.7,2.8904953002929688,0.7
